Type,External Database,VOC,dvap,SMILES,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Kappa1,Kappa2,Kappa3,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9
Organic oxygen compounds,NO,NO,54.82,CCCC(C)(C)O,3.154490065,42.63193445,5.914213562,5.361427158,5.361427158,3.060660172,2.78426697,2.78426697,2.56243426,2.56243426,0.861803399,0.861803399,0.611803399,0.611803399,5.601050811,0,0,0,0,12.84164325,0,0,13.8474744,6.9237372,5.106527395,-0.04,7,88.065,6.96,2.31410722,5.96,9.017638889,0.390472182,9.017638889,0.059122169,0.449652778,0.059122169,-0.449652778,-0.390472182,1.5574,31.2058,102.177,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,44,5.106527395,0,0,0,0,0,0,0,0,0,13.34455882,20.26829602,0,5.601050811,5.106527395,0,0,0,0,39.21390566,0,0,0,0,0,0,0,0,10.70757821,0,0,33.61285484,0,0,0,0,20.23,0,0,0,9.017638889,-0.449652778,0,0,1.954861111,5.727152778,0
Organic oxygen compounds,NO,NO,54.9,c1cc(C=O)sc1,2.962094526,143.1235805,5.112884175,3.625897658,4.442394239,3.431851653,1.919545602,2.799198413,1.133270707,2.112543016,0.659336941,1.45702788,0.358319304,0.88527938,0,4.794537184,0,0,0,11.16330772,11.33678588,6.066367068,11.44642984,0,0,-0.63,7,108.121,4.526985871,1.888000843,0.870528856,9.878009259,0.296991213,9.878009259,0.159492714,0.791666667,0.159492714,0.791666667,-0.296991213,1.5606,29.7065,112.153,0,1,0,0,0,0,1,1,2,0,2,0,1,0,0,0,36,0,0,6.286160523,0,0,0,4.794537184,0,0,11.33678588,6.066367068,11.44642984,0,4.877147194,4.794537184,17.6229464,0,0,0,0,0,22.3899441,0,0,0,0,0,11.33678588,6.286160523,0,0,9.671684378,17.51279691,0,0,0,17.07,0,1.454861111,10.66967593,1.878703704,0,0,3.644907407,0.851851852,0,0
Organoheterocyclic compounds,NO,NO,54.9,Cc1ccc2c(c1)OCO2,2.522624863,255.4345459,6.974691495,5.75565417,5.75565417,4.860173345,3.223632431,3.223632431,2.356715642,2.356715642,1.528071504,1.528071504,1.003757921,1.003757921,0,0,0,0,6.792942306,11.49902367,5.563451492,0,25.12283841,0,9.473725908,-1.18,10,128.086,5.593184117,1.904405453,0.727469759,5.157037037,0.453595498,5.157037037,0.230800355,0.359907407,0.230800355,0.359907407,-0.453595498,1.72372,37.302,136.15,0,2,0,1,1,1,0,1,2,0,2,0,0,0,0,0,52,9.473725908,0,11.49902367,6.792942306,0,0,0,0,0,0,6.066367068,24.61992283,0,0,9.473725908,0,0,0,0,6.9237372,6.792942306,23.7625527,0,11.49902367,9.473725908,0,11.49902367,0,6.792942306,0,6.9237372,5.563451492,18.19910121,0,0,0,18.46,10.28824074,0,0,0,1.19837963,1.713518519,5.910231481,0,2.38962963,0
Benzenoids,NO,NO,54.9,CCc1cccc(C)c1C,3.143039481,223.4799615,7.560477932,6.939157589,6.939157589,4.753218858,3.804677108,3.804677108,2.712587923,2.712587923,2.097713139,2.097713139,1.194875001,1.194875001,0,0,0,0,0,6.420821623,16.69035448,0,0,38.9703128,0,-0.78,10,120.11,7.32845987,2.869483956,1.205837157,2.196759259,0.061711031,2.196759259,-0.030471465,1.146342593,0.030471465,1.146342593,-0.061711031,2.86584,45.294,134.222,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,54,0,0,0,0,0,0,0,0,0,0,25.12283841,36.9586505,0,0,0,0,0,0,0,27.19203322,0,34.88945568,0,0,0,0,0,0,0,6.420821623,13.8474744,23.61409167,18.19910121,0,0,0,0,0,0,0,0,4.323472222,0,6.48412037,1.146342593,6.546064815,0
Hydrocarbons,NO,NO,54.92,C1CCC2(CC1)CCCC2,1.977480115,101.2067179,6.863961031,6.863961031,6.863961031,4.914213562,4.914213562,4.914213562,4.267766953,4.267766953,3.578427125,3.578427125,2.926776695,2.926776695,0,0,0,0,0,5.414990469,32.10410811,25.68328649,0,0,0,0,10,120.11,6.694214876,2.56,1.085872576,1.5625,0.053265305,1.5625,-0.02974587,0.873263889,0.02974587,0.873263889,-0.053265305,3.5109,43.986,138.254,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,58,0,0,0,0,0,0,0,0,0,0,32.10410811,31.09827696,0,0,0,0,0,0,5.414990469,57.78739461,0,0,0,0,0,0,0,0,0,0,5.414990469,57.78739461,0,0,0,0,0,0,0,0,0,0.873263889,0,0,13.87673611,0,0
Benzenoids,NO,NO,55,COc1ccccc1Cl,3.006524007,197.8625685,6.690234444,5.09561384,5.851542786,4.342535255,2.628704941,3.006669414,1.634546059,2.041746186,1.056565739,1.368814517,0.610275074,0.823160124,0,0,0,0,5.022633314,5.749511833,0,13.17616461,18.19910121,0,16.33780284,-0.69,9,135.529,6.430336943,2.738159641,1.360160985,5.699367284,0.495199774,5.699367284,0.136946445,0.652777778,0.136946445,0.652777778,-0.495199774,2.3486,38.004,142.585,0,1,0,0,0,1,0,1,1,0,2,0,1,0,0,0,48,4.736862954,5.749511833,0,0,0,0,0,0,0,0,23.73367403,12.13273414,0,12.13243086,4.736862954,11.60093989,0,0,0,0,7.109797541,29.28810159,0,5.749511833,4.736862954,0,5.749511833,11.60093989,7.109797541,0,0,0,24.26546827,5.022633314,0,0,9.23,4.913009259,5.699367284,0,0.652777778,0,0.721450617,7.35941358,0,0,1.598425926
Benzenoids,NO,NO,55,c1ccc2CCCCc2c1,2.414292094,200.234849,6.811554788,6.137828202,6.137828202,4.966326495,4.03445705,4.03445705,2.97581711,2.97581711,2.260616132,2.260616132,1.676176864,1.676176864,0,0,0,0,0,0,25.68328649,11.12690298,0,24.26546827,0,-0.78,10,120.11,5.964482443,2.451790186,0.94200167,2.258425926,0.061974403,2.258425926,-0.027602667,1.301759259,0.027602667,1.301759259,-0.061974403,2.5654,43.084,132.206,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,24.26546827,36.81018948,0,0,0,0,0,0,0,25.68328649,0,35.39237126,0,0,0,0,0,0,0,12.84164325,0,23.96854623,24.26546827,0,0,0,0,0,0,0,0,3.155092593,0,8.80287037,5.37537037,0,0
Organohalogen compounds,NO,NO,55,CCCCCCCI,2.530060457,29.36806555,6.242640687,5.62060516,7.778103451,3.914213562,3.474368023,4.999949695,2.103195799,3.181944944,1.237184012,1.999974848,0.698044509,1.237419082,0,0,0,0,0,0,36.53166052,0,0,29.51460783,0,0.73,8,210.981,8.73,7.73,6.73,2.439189172,0.086375917,2.439189172,-0.000472812,1.334795918,0.000472812,1.334795918,-0.086375917,3.3918,47.646,226.101,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,50,0,0,0,0,0,0,0,0,0,0,55.19789432,10.84837403,0,0,0,22.59087063,0,0,0,39.02784531,4.427552402,0,0,0,0,0,0,22.59087063,4.427552402,0,0,39.02784531,0,0,0,0,0,1.334795918,2.439189172,0,0,0,0,0,7.091991383,2.254023526,0
Benzenoids,NO,YES,55.1,CCCCCc1ccccc1,2.275801287,176.4896155,7.9413113,7.215178471,7.215178471,5.431851653,4.471343774,4.471343774,2.942705341,2.942705341,1.911829883,1.911829883,1.223801383,1.223801383,0,0,0,0,0,0,31.24673798,0,0,37.25557254,0,-0.78,11,132.121,8.317847358,4.948673968,3.218569596,2.241064815,0.065382195,2.241064815,-0.0278874,1.244722222,0.0278874,1.244722222,-0.065382195,3.4193,49.671,148.249,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,60,0,0,0,0,0,0,0,0,0,0,50.09721579,18.40509474,0,0,0,0,0,0,0,32.60702369,0,35.89528683,0,0,0,0,0,0,0,6.420821623,0,31.74965356,30.33183534,0,0,0,0,0,0,0,0,1.473101852,0,10.70555437,5.246945625,2.241064815,0
Organosulfur compounds,NO,NO,55.1,C(CCS)CS,2.339092315,17.509775,4.828427125,3.722854316,5.511708698,2.914213562,2.132455532,3.397366596,1.154320377,2.048747568,0.566227766,1.198683298,0.223606798,0.670820393,0,0,0,0,0,11.50570721,12.84164325,0,0,25.2575783,0,0.7,6,112.178,6.7,5.7,4.7,4.02066358,0.179363387,4.02066358,-0.009762185,1.000555556,0.009762185,1.000555556,-0.179363387,1.6262,36.94,122.258,0,0,0,0,0,0,0,0,2,2,2,0,3,0,0,0,38,0,0,0,0,0,0,0,0,25.2575783,0,0,24.34735046,0,0,0,25.2575783,0,0,0,12.84164325,11.50570721,0,0,0,0,0,0,25.2575783,11.50570721,0,0,12.84164325,0,0,0,0,0,0,8.04132716,0,0,0,2.001111111,0,2.402006173,0,0
Benzenoids,NO,NO,55.2,CSCc1ccccc1,2.61489994,157.4784208,6.527097737,5.502106418,6.318602999,4.431851653,2.961160418,4.355007268,1.918611262,2.784636665,1.153828896,1.775837364,0.740902283,1.266685706,0,0,0,0,0,5.752853607,5.563451492,0,17.82825202,30.52123746,0,-0.43,9,128.155,6.686686114,3.567818418,2.102114148,2.149305556,0.160638089,2.149305556,0.018129035,1.125833333,0.018129035,1.125833333,-0.160638089,2.5496,43.661,138.235,0,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,48,0,0,0,0,0,0,0,0,11.76188495,0,30.33183534,11.81922068,5.752853607,0,0,11.76188495,0,0,0,5.752853607,6.255769184,35.89528683,0,0,0,0,0,11.76188495,6.255769184,5.752853607,0,5.563451492,30.33183534,0,0,0,0,0,1.854722222,0,0,1.407407407,1.125833333,10.49398148,2.118055556,0,0
Benzenoids,NO,NO,55.23,c1ccc(cc1)Nc1ccccc1,2.161475751,315.8986487,8.932875131,7.273502692,7.273502692,6.449489743,4.321367205,4.321367205,2.857050808,2.857050808,1.836253271,1.836253271,1.209639038,1.209639038,0,0,0,0,0,11.37477255,0,0,60.66367068,5.316788604,0,-1.76,13,158.139,7.866895638,3.764211048,2.089799938,3.303888889,0.355527192,3.303888889,0.038370137,1.119166667,0.038370137,1.119166667,-0.355527192,3.4302,56.1667,169.227,1,1,0,0,0,2,0,2,1,1,1,0,2,0,0,0,64,5.316788604,0,0,0,0,0,0,0,0,0,36.39820241,24.26546827,11.37477255,0,0,11.37477255,0,0,0,0,5.316788604,60.66367068,0,0,5.316788604,11.37477255,0,0,0,0,0,0,60.66367068,0,0,0,12.03,0,0,0,3.303888889,2.238333333,0,20.29111111,0,0,0
Lipids and lipid-like molecules,NO,NO,55.3,C1CC2CC1C1CC3CC3C21,1.763385431,208.08385,6.999635521,6.999635521,6.999635521,5.43265299,5.43265299,5.43265299,5.469755507,5.469755507,5.204551405,5.204551405,4.834735677,4.834735677,0,0,0,0,0,0,35.50743628,32.10410811,0,0,0,0,11,132.121,5.612244898,1.531190926,0.52244898,1.649305556,0.049887422,1.649305556,-0.032339468,1.206296296,0.032339468,1.206296296,-0.049887422,2.6885,44.025,148.249,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,4,60,0,0,0,0,0,0,0,0,0,0,0,67.61154439,0,0,0,0,0,0,35.50743628,32.10410811,0,0,0,0,0,0,0,0,0,0,35.50743628,32.10410811,0,0,0,0,0,0,0,0,0,0,7.375231481,0,8.124768519,0,0
Benzenoids,NO,NO,55.3,c1ccc2c(c1)con2,2.95465979,282.8939368,6.104448007,4.742213232,4.742213232,4.466326495,2.757908648,2.757908648,1.873363204,1.873363204,1.267478999,1.267478999,0.810235604,0.810235604,0,0,0,0,0,10.90292493,0,6.263162996,24.26546827,5.156663257,4.523094937,-1.31,9,114.083,4.557629552,1.584972123,0.597758714,4.714907407,0.363508631,4.714907407,0.131180567,0.914351852,0.131180567,0.914351852,-0.363508631,1.8278,34.009,119.123,0,2,0,0,0,1,1,2,2,0,2,0,0,0,0,0,44,4.523094937,11.77986371,0,0,0,0,0,0,0,0,17.28939739,12.13273414,5.386224214,0,4.523094937,10.90292493,0,5.156663257,0,0,0,30.52863127,0,0,0,0,0,0,5.156663257,0,0,0,35.05172621,0,10.90292493,0,26.03,4.714907407,0,0,4.796944444,0.914351852,0,7.77287037,1.634259259,0,0
Organic oxygen compounds,NO,NO,55.3,CCCCCCCCC=O,2.703789901,69.12851783,7.656854249,6.935346028,6.935346028,4.914213562,4.351057332,4.351057332,2.723108754,2.723108754,1.675528666,1.675528666,1.008000987,1.008000987,0,4.794537184,0,0,0,19.12780377,32.10410811,0,0,6.9237372,0,-0.33,10,124.098,9.67,8.67,7.67,9.893722521,0.303402908,9.893722521,0.119490199,0.756076389,0.119490199,0.756076389,-0.303402908,2.9359,44.057,142.242,0,1,0,0,0,0,0,0,1,0,1,0,7,0,0,0,60,4.794537184,6.286160523,0,0,0,0,0,0,0,0,39.02784531,6.420821623,6.420821623,0,4.794537184,6.286160523,0,0,0,51.86948856,0,0,0,0,0,0,0,0,6.286160523,4.794537184,0,51.86948856,0,0,0,0,17.07,0,0,9.893722521,0,0,0,0,9.392566453,2.213711026,0
Hydrocarbons,NO,NO,55.3,CCC12CC3CC(CC(C3)C2)C1,1.904077828,156.9307787,8.181798276,8.181798276,8.181798276,5.795554958,5.795554958,5.795554958,5.771108819,5.771108819,4.915063509,4.915063509,4.723018706,4.723018706,0,0,0,0,0,23.16870861,6.420821623,38.52492974,0,6.9237372,0,0,12,144.132,7.408163265,2.272727273,0.9,2.42375,0.064852333,2.42375,-0.029217639,0.842013889,0.029217639,0.842013889,-0.064852333,3.6128,50.896,164.292,0,0,4,0,4,0,0,0,0,0,0,0,1,4,0,4,68,0,0,0,0,0,0,0,0,0,0,13.34455882,61.69363835,0,0,0,0,0,0,23.16870861,51.86948856,0,0,0,0,0,0,0,0,0,0,23.16870861,51.86948856,0,0,0,0,0,0,0,0,0,0.842013889,3.447777778,0,11.03645833,2.42375,0
Benzenoids,NO,NO,55.4,CC(C)OC(C)c1ccccc1,2.592221498,215.7055387,8.974691495,7.949700175,7.949700175,5.698377303,4.402814065,4.402814065,3.237749681,3.237749681,1.74527826,1.74527826,1.210872139,1.210872139,0,0,0,6.103966388,6.103966388,0,5.563451492,0,18.19910121,32.90394574,4.736862954,-0.82,12,148.12,9.269445438,4.266587717,2.665666078,5.636203704,0.371168015,5.636203704,0.079979633,0.200185185,0.079979633,0.200185185,-0.371168015,3.1726,51.078,164.248,0,1,0,0,0,1,0,1,1,0,1,0,3,0,0,0,66,4.736862954,0,0,0,0,0,0,0,0,0,30.33183534,26.33466309,0,12.20793278,4.736862954,0,0,0,0,32.97914437,0,35.89528683,0,0,0,0,0,0,6.103966388,4.736862954,0,32.43862948,30.33183534,0,0,0,9.23,5.636203704,0,0,0,1.241851852,0,10.27453137,0.492042706,6.188703704,0
Organic oxygen compounds,NO,NO,55.4,CC(=O)c1ccccc1,2.981454614,201.0674371,6.690234444,5.294999636,5.294999636,4.304530453,2.864807748,2.864807748,1.922211622,1.922211622,1.180315333,1.180315333,0.672860901,0.672860901,0,4.794537184,0,5.783244946,0,5.563451492,0,6.9237372,30.33183534,0,0,-1.11,9,112.087,6.016742712,2.443752552,1.38925248,10.64537037,0.294512207,10.64537037,0.159298497,0.120925926,0.159298497,0.120925926,-0.294512207,1.8892,36.4465,120.151,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,46,0,0,5.783244946,0,0,0,4.794537184,0,0,0,30.33183534,6.9237372,5.563451492,0,4.794537184,5.783244946,0,0,0,6.9237372,0,35.89528683,0,0,0,0,0,0,5.783244946,0,0,17.28172588,30.33183534,0,0,0,17.07,0,0,10.64537037,0,0.775462963,0.120925926,9.226759259,0,1.564814815,0
Benzenoids,NO,NO,55.48,c1ccc(cc1)C#N,3.049388908,195.3768526,5.819990956,4.333964941,4.333964941,3.931851653,2.3842904,2.3842904,1.477828803,1.477828803,0.902888513,0.902888513,0.512688452,0.512688452,0,0,0,0,5.563451492,0,0,12.13273414,24.26832252,0,5.261891555,-1.29,8,98.084,4.859031297,2.130929916,0.854540039,8.287592593,0.192437051,8.287592593,0.099108837,0.715277778,0.099108837,0.715277778,-0.192437051,1.55828,31.157,103.124,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,38,0,0,0,0,0,0,0,0,5.261891555,0,18.19910121,12.13273414,0,11.6326728,0,0,5.261891555,0,0,0,0,35.89528683,0,6.069221313,0,0,0,0,0,0,11.33111287,5.563451492,30.33183534,0,0,0,23.79,0,0,0,8.287592593,0.715277778,0,11.1637963,0,0,0
Benzenoids,NO,NO,55.5,c1ccc(c(c1)Br)O,3.134861511,164.6383389,5.983127663,4.134579145,5.720575684,3.804530453,2.239939303,3.032937573,1.451411555,2.305748454,0.852452787,1.523024229,0.451728837,0.736507803,0,0,0,5.749511833,0,4.472719516,0,18.19910121,6.066367068,15.9299439,5.106527395,-0.5,8,167.969,5.633333333,2.17867036,1.010204082,8.872384259,0.506776163,8.872384259,0.129252638,0.284722222,0.129252638,0.284722222,-0.506776163,2.1547,35.8068,173.009,1,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,42,5.106527395,5.749511833,0,0,0,0,0,0,0,0,12.13273414,28.06267803,0,4.472719516,5.106527395,15.9299439,0,0,0,0,0,28.73818779,0,5.749511833,0,0,5.749511833,15.9299439,5.106527395,0,0,0,28.73818779,0,0,0,20.23,0.736111111,3.145162037,0,8.872384259,0,0.284722222,7.044953704,0,0,0
Benzenoids,NO,NO,55.5,CC(=O)OCc1ccccc1,2.453018744,228.5778659,8.104448007,6.410354708,6.410354708,5.2876937,3.461160418,3.461160418,2.265855318,2.265855318,1.284923245,1.284923245,0.759200516,0.759200516,0,4.794537184,0,5.969305288,6.606881965,5.563451492,6.9237372,0,30.33183534,0,4.736862954,-1.31,11,140.097,7.793199174,3.760481303,2.846053041,10.39484552,0.461003434,10.39484552,0.30246072,0.241802721,0.30246072,-0.241802721,-0.461003434,1.7497,41.912,150.177,0,2,0,0,0,1,0,1,2,0,2,0,2,0,0,0,58,4.736862954,6.606881965,0,0,0,5.969305288,4.794537184,0,0,0,30.33183534,5.563451492,6.9237372,0,9.531400138,5.969305288,0,0,0,13.53061916,0,35.89528683,0,0,0,0,0,0,5.969305288,16.1382821,0,12.48718869,30.33183534,0,0,0,26.3,4.788981481,0,10.39484552,0,1.016388889,-0.241802721,9.598022014,0,1.776898148,0
Lipids and lipid-like molecules,NO,NO,55.5,CC(C)C1(CC=C(C)CC1)O,2.637067423,169.7115907,8.483127663,7.723234477,7.723234477,5.044329304,4.424566068,4.424566068,4.012877001,4.012877001,2.830950275,2.830950275,1.493097906,1.493097906,5.601050811,5.106527395,0,0,5.917906046,19.26246487,5.57310453,0,0,26.84723171,0,-0.3,11,136.109,8.793457944,2.978591424,1.835720898,10.02171296,0.389290807,10.02171296,0.070746511,0.381342593,0.070746511,-0.417152778,-0.389290807,2.5037,47.3958,154.253,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,64,5.106527395,0,0,0,0,0,0,0,0,0,25.49659904,32.10410811,0,5.601050811,5.106527395,0,0,0,5.917906046,45.63472728,0,11.64912464,0,0,0,0,0,0,10.70757821,0,5.917906046,40.03367647,11.64912464,0,0,0,20.23,0,0,0,10.02171296,1.009074074,0.381342593,0,5.015555556,6.322314815,0
Organoheterocyclic compounds,NO,NO,55.6,c1c(Cl)nc(Cl)nc1Cl,3.16567031,174.5749527,6.853371151,4.105670879,6.373457717,4.18154055,2.03872417,3.172617589,1.282422847,2.394982031,0.636338686,1.192618278,0.364102198,1.055382953,0,0,0,15.58980595,0,0,6.066367068,0,0,9.967957042,34.80281967,-0.05,9,182.417,7.061731844,2.689062691,1.970902995,5.430246914,0.224708875,5.430246914,0.224708875,0.0625,0.205903791,0.0625,-0.205903791,2.4368,37.062,183.425,0,2,0,0,0,0,1,1,2,0,5,0,0,0,0,0,48,0,10.30621963,0,5.28358632,0,0,0,9.967957042,0,0,23.20187978,11.60093989,6.066367068,0,0,34.80281967,0,9.967957042,0,0,0,21.65617302,0,0,0,0,0,34.80281967,9.967957042,0,0,0,6.066367068,15.58980595,0,0,25.78,0,16.21962963,7.139506173,0.5625,0,0,1.411697531,0,0,0
Organoheterocyclic compounds,NO,NO,55.6,C1=CC(=O)OC1,2.593550546,93.72120768,4.405777394,3.1783039,3.1783039,2.89384685,1.727180183,1.727180183,1.032408755,1.032408755,0.57575117,0.57575117,0.322695825,0.322695825,0,4.794537184,0,5.969305288,6.606881965,0,6.076020107,6.076020107,0,4.736862954,0,-0.79,6,80.042,3.40193858,1.124887162,0.406542899,9.934027778,0.458288997,9.934027778,0.330360639,0.226851852,0.330360639,-0.226851852,-0.458288997,0.0994,20.099,84.074,0,2,0,1,1,0,0,0,2,0,2,0,0,0,0,0,32,4.736862954,6.606881965,0,0,0,5.969305288,0,4.794537184,0,0,0,6.076020107,6.076020107,0,9.531400138,5.969305288,0,0,0,0,6.606881965,12.15204021,0,0,0,0,0,0,12.57618725,9.531400138,0,0,12.15204021,0,0,0,26.3,4.402777778,0,9.934027778,0,0,-0.226851852,0,3.099537037,0.457175926,0
Organic oxygen compounds,NO,NO,55.6,CC(=O)CC(=O)c1ccccc1,2.725078186,287.966706,8.974691495,6.910354708,6.910354708,5.698377303,3.776038674,3.776038674,2.667993537,2.667993537,1.505266954,1.505266954,0.952211743,0.952211743,0,9.589074368,0,17.98731152,5.563451492,0,6.9237372,24.26546827,6.066367068,0,0,-1.44,12,152.108,8.65469697,3.809658461,2.307781065,11.23425926,0.299522663,11.23425926,0.169712372,0.003981481,0.169712372,-0.108240741,-0.299522663,1.8484,46.0705,162.188,0,2,0,0,0,1,0,1,2,0,2,0,3,0,0,0,62,0,5.783244946,5.783244946,0,0,0,9.589074368,0,0,0,30.33183534,6.9237372,5.563451492,6.420821623,9.589074368,11.56648989,0,0,0,13.34455882,0,35.89528683,0,0,0,0,0,0,11.56648989,4.794537184,0,23.7025475,30.33183534,0,0,0,34.14,0,0,21.84091034,0,0.604351852,-0.201895314,8.835151644,0.003981481,1.4175,0
Organic oxygen compounds,NO,NO,55.7,CCC(C)(CC)O,3.360435143,42.14170945,5.914213562,5.361427158,5.361427158,3.121320344,2.844927141,2.844927141,2.204048126,2.204048126,1.523334547,1.523334547,0.25,0.25,5.601050811,0,0,0,0,12.84164325,0,0,20.7712116,0,5.106527395,-0.04,7,88.065,6.96,2.31410722,2.63114094,9.131944444,0.390205385,9.131944444,0.061412951,0.416666667,0.061412951,-0.416666667,-0.390205385,1.5574,31.2058,102.177,1,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,44,5.106527395,0,0,0,0,0,0,0,0,0,13.8474744,19.76538045,0,5.601050811,5.106527395,0,0,0,0,39.21390566,0,0,0,0,0,0,0,0,10.70757821,0,0,33.61285484,0,0,0,0,20.23,0,0,0,9.131944444,-0.416666667,0,0,1.701388889,5.833333333,0
Organohalogen compounds,NO,NO,55.7,CCCCS(=O)(=O)Cl,3.420929329,138.1173001,6.621320344,4.724029688,6.296455215,3.560660172,2.483418599,4.961862335,1.596518281,4.493030678,0.7417093,1.980931167,0.31674317,1.277556346,9.050820826,8.417796984,0,5.752853607,6.420821623,6.420821623,0,0,6.9237372,0,10.68238926,0.24,8,147.562,8.24,3.30189914,6.24,10.15557099,0.232086101,10.15557099,0.232086101,0.102237654,0.212223875,-3.214050926,-0.212223875,1.3551,34.5478,156.634,0,2,0,0,0,0,0,0,2,0,4,0,3,0,0,0,50,0,0,0,9.050820826,0,0,0,8.417796984,0,0,13.34455882,6.420821623,10.68238926,5.752853607,8.417796984,19.73321009,0,0,0,19.76538045,5.752853607,0,0,0,0,0,0,10.68238926,14.17065059,9.050820826,0,19.76538045,0,0,0,0,34.14,20.31114198,0,0,0,0,0.102237654,0,1.525578704,1.918719136,1.670100309
Organic acids and derivatives,NO,NO,55.7,CCOP(=O)(OCC)OCC,3.90847195,112.7695353,8.742640687,7.201527101,8.095954292,5.181980515,3.717642491,5.178235977,1.700537334,3.369561194,0.861639984,2.584919951,0.586145048,1.758435144,7.822697123,4.565048285,0,0,19.82064589,0,0,20.7712116,0,0,13.57124149,0.11,11,167.036,11.11,5.721364583,4.534240771,11.34652778,0.474248048,11.34652778,0.474248048,0.330632716,0.287168355,-3.219328704,-0.287168355,2.204,42.4845,182.156,0,4,0,0,0,0,0,0,4,0,5,0,6,0,0,0,68,0,0,0,0,0,7.822697123,13.57124149,4.565048285,0,0,0,20.7712116,0,19.82064589,18.13628977,7.822697123,0,0,0,20.7712116,19.82064589,0,0,0,0,0,0,7.822697123,19.82064589,18.13628977,0,20.7712116,0,0,0,0,44.76,25.81069444,0,0,0,0,0,0,0,6.214189815,-3.219328704
Organohalogen compounds,NO,NO,55.77,CCCCCCCCBr,2.595082707,37.83229392,6.949747468,6.327711941,7.91370848,4.414213562,3.974368023,5.095836931,2.456749189,3.249747459,1.487184012,2.047918465,0.874821204,1.271320339,0,0,0,0,0,0,43.85501938,0,0,22.8536811,0,0.48,9,175.992,9.48,8.48,8.48,3.418536824,0.092807804,3.418536824,0.003125302,1.1796875,0.003125302,1.1796875,-0.092807804,3.7418,47.17,193.128,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,56,0,0,0,0,0,0,0,0,0,0,54.95778921,6.420821623,5.330089647,0,0,15.9299439,0,0,0,45.44866694,5.330089647,0,0,0,0,0,0,15.9299439,5.330089647,0,0,45.44866694,0,0,0,0,0,0,3.418536824,0,1.1796875,0,0,0,8.397323909,2.254451767,0
